order_id,customer_id,order_date,order_status,shipping_city,shipping_state,payment_method
1193,371,2025-10-21,Delivered,Ahmedabad,Gujarat,Cash on Delivery
1194,483,2025-06-10,Delivered,Delhi,Delhi,Cash on Delivery
1195,552,2025-04-18,Delivered,Jaipur,Rajasthan,Debit Card
1196,325,2025-09-19,Returned,Nagpur,Maharashtra,Cash on Delivery
1197,2,2025-12-30,Delivered,Chennai,Tamil Nadu,UPI
1198,269,2025-10-04,Cancelled,Lucknow,Uttar Pradesh,UPI
1199,687,2025-03-15,Delivered,Jaipur,Rajasthan,Cash on Delivery
1200,110,2025-12-16,Delivered,Mumbai,Maharashtra,Cash on Delivery
1201,382,2025-01-22,Cancelled,Jaipur,Rajasthan,UPI
1202,437,2025-10-03,Returned,Bengaluru,Karnataka,UPI
1203,616,2025-11-15,Delivered,Pune,Maharashtra,Net Banking
1204,585,2025-11-05,Delivered,Jaipur,Rajasthan,Net Banking
1205,29,2025-12-11,Delivered,Kochi,Kerala,Net Banking
1206,65,2025-09-03,Returned,Pune,Maharashtra,Debit Card
1207,175,2025-02-15,Delivered,Jaipur,Rajasthan,Credit Card
1208,227,2025-11-16,Delivered,Kolkata,West Bengal,Net Banking
1209,209,2025-03-24,Delivered,Pune,Maharashtra,Net Banking
1210,495,2025-02-20,Delivered,Kochi,Kerala,UPI
1211,425,2025-03-06,Delivered,Lucknow,Uttar Pradesh,UPI
1212,442,2025-04-06,Delivered,Hyderabad,Telangana,UPI
1213,303,2025-11-21,Delivered,Ahmedabad,Gujarat,UPI
1214,138,2025-12-28,Returned,Nagpur,Maharashtra,Cash on Delivery
1215,595,2025-07-22,Delivered,Kolkata,West Bengal,UPI
1216,607,2025-07-15,Cancelled,Ahmedabad,Gujarat,Net Banking
1217,646,2025-12-22,Delivered,Pune,Maharashtra,Credit Card
1218,33,2025-09-04,Delivered,Kochi,Kerala,Credit Card
1219,111,2025-05-30,Returned,Bengaluru,Karnataka,Cash on Delivery
1220,647,2025-05-29,Delivered,Hyderabad,Telangana,Net Banking
1221,116,2025-11-14,Returned,Hyderabad,Telangana,Cash on Delivery
1222,326,2025-06-13,Delivered,Kolkata,West Bengal,UPI
1223,569,2025-05-06,Delivered,Nagpur,Maharashtra,Credit Card
1224,373,2025-11-12,Delivered,Nagpur,Maharashtra,Debit Card
1225,681,2025-01-14,Cancelled,Hyderabad,Telangana,UPI
1226,252,2025-03-08,Delivered,Mumbai,Maharashtra,UPI
1227,592,2025-12-05,Delivered,Bengaluru,Karnataka,Credit Card
1228,435,2025-12-24,Delivered,Mumbai,Maharashtra,Cash on Delivery
1229,562,2025-12-22,Delivered,Chennai,Tamil Nadu,Net Banking
1230,115,2025-12-15,Delivered,Hyderabad,Telangana,UPI
1231,486,2025-12-24,Delivered,Mumbai,Maharashtra,Debit Card
1232,124,2025-11-13,Delivered,Hyderabad,Telangana,Debit Card
1233,254,2025-05-07,Delivered,Jaipur,Rajasthan,Net Banking
1234,51,2025-11-24,Delivered,Jaipur,Rajasthan,Credit Card
1235,67,2025-04-11,Delivered,Kochi,Kerala,Net Banking
1236,585,2025-03-27,Delivered,Jaipur,Rajasthan,Cash on Delivery
1237,242,2025-01-10,Delivered,Ahmedabad,Gujarat,Credit Card
1238,11,2025-12-20,Cancelled,Chennai,Tamil Nadu,Cash on Delivery
1239,511,2025-10-27,Delivered,Lucknow,Uttar Pradesh,Debit Card
1240,21,2025-11-27,Delivered,Bengaluru,Karnataka,Cash on Delivery
1241,50,2025-11-25,Returned,Mumbai,Maharashtra,Credit Card
1242,344,2025-04-16,Returned,Chennai,Tamil Nadu,UPI
1243,116,2025-04-21,Delivered,Hyderabad,Telangana,UPI
1244,167,2025-01-20,Delivered,Delhi,Delhi,Cash on Delivery
1245,455,2025-11-10,Returned,Delhi,Delhi,Cash on Delivery
1246,552,2025-12-27,Delivered,Jaipur,Rajasthan,UPI
1247,66,2025-12-30,Cancelled,Delhi,Delhi,Cash on Delivery
1248,279,2025-12-23,Delivered,Delhi,Delhi,Debit Card
1249,672,2025-06-04,Delivered,Pune,Maharashtra,UPI
1250,264,2025-03-02,Delivered,Kochi,Kerala,UPI
1251,283,2025-08-10,Delivered,Mumbai,Maharashtra,Debit Card
1252,382,2025-10-05,Delivered,Jaipur,Rajasthan,Cash on Delivery
1253,311,2025-12-06,Delivered,Delhi,Delhi,Credit Card
1254,118,2025-02-12,Returned,Mumbai,Maharashtra,Cash on Delivery
1255,604,2025-01-02,Delivered,Kolkata,West Bengal,UPI
1256,335,2025-05-26,Cancelled,Ahmedabad,Gujarat,Debit Card
1257,681,2025-11-24,Delivered,Hyderabad,Telangana,Credit Card
1258,28,2025-06-13,Delivered,Ahmedabad,Gujarat,Cash on Delivery
1259,598,2025-07-04,Delivered,Jaipur,Rajasthan,Cash on Delivery
1260,69,2025-11-20,Delivered,Jaipur,Rajasthan,Credit Card
1261,192,2025-05-28,Delivered,Kolkata,West Bengal,Cash on Delivery
1262,263,2025-10-14,Delivered,Bengaluru,Karnataka,Net Banking
1263,666,2025-11-15,Returned,Hyderabad,Telangana,Cash on Delivery
1264,567,2025-11-23,Delivered,Nagpur,Maharashtra,Cash on Delivery
1265,152,2025-11-21,Delivered,Pune,Maharashtra,UPI
1266,197,2025-09-13,Delivered,Kolkata,West Bengal,UPI
1267,642,2025-01-03,Delivered,Chennai,Tamil Nadu,UPI
1268,340,2025-01-15,Cancelled,Lucknow,Uttar Pradesh,Debit Card
1269,252,2025-03-13,Cancelled,Mumbai,Maharashtra,Cash on Delivery
1270,62,2025-12-02,Delivered,Chennai,Tamil Nadu,UPI
1271,123,2025-11-26,Delivered,Pune,Maharashtra,UPI
1272,244,2025-06-04,Cancelled,Chennai,Tamil Nadu,Cash on Delivery
1273,641,2025-12-12,Delivered,Jaipur,Rajasthan,Debit Card
1274,595,2025-03-15,Delivered,Bengaluru,Karnataka,Credit Card
1275,616,2025-08-14,Delivered,Bengaluru,Karnataka,UPI
1276,250,2025-11-06,Cancelled,Delhi,Delhi,Net Banking
1277,100,2025-11-05,Delivered,Chennai,Tamil Nadu,UPI
1278,557,2025-11-28,Cancelled,Ahmedabad,Gujarat,Cash on Delivery
1279,67,2025-11-10,Delivered,Kochi,Kerala,Net Banking
1280,547,2025-04-18,Delivered,Mumbai,Maharashtra,Debit Card
1281,162,2025-03-25,Delivered,Delhi,Delhi,Credit Card
1282,487,2025-08-29,Returned,Chennai,Tamil Nadu,Cash on Delivery
1283,534,2025-02-26,Delivered,Nagpur,Maharashtra,Credit Card
1284,478,2025-12-31,Delivered,Mumbai,Maharashtra,Credit Card
1285,135,2025-05-30,Delivered,Ahmedabad,Gujarat,UPI
1286,21,2025-11-15,Delivered,Bengaluru,Karnataka,Credit Card
1287,531,2025-09-07,Delivered,Lucknow,Uttar Pradesh,Credit Card
1288,295,2025-03-06,Delivered,Pune,Maharashtra,Credit Card
1289,453,2025-11-23,Delivered,Pune,Maharashtra,Debit Card
1290,1,2025-05-24,Delivered,Kochi,Kerala,Credit Card
1291,523,2025-12-07,Delivered,Pune,Maharashtra,UPI
1292,88,2025-11-23,Delivered,Mumbai,Maharashtra,Credit Card
1293,225,2025-05-27,Delivered,Kochi,Kerala,Debit Card
1294,235,2025-02-08,Delivered,Kolkata,West Bengal,Debit Card
1295,283,2025-06-12,Delivered,Lucknow,Uttar Pradesh,Debit Card
1296,529,2025-08-12,Delivered,Nagpur,Maharashtra,Cash on Delivery
1297,466,2025-11-05,Delivered,Kochi,Kerala,UPI
1298,615,2025-12-12,Delivered,Ahmedabad,Gujarat,Cash on Delivery
1299,266,2025-12-28,Delivered,Delhi,Delhi,Cash on Delivery
1300,488,2025-11-28,Delivered,Mumbai,Maharashtra,UPI
1301,446,2025-12-29,Returned,Jaipur,Rajasthan,Credit Card
1302,569,2025-12-20,Delivered,Lucknow,Uttar Pradesh,Credit Card
1303,241,2025-11-13,Delivered,Jaipur,Rajasthan,UPI
1304,378,2025-12-14,Delivered,Nagpur,Maharashtra,Debit Card
1305,333,2025-03-12,Delivered,Kolkata,West Bengal,Credit Card
1306,651,2025-12-13,Delivered,Kochi,Kerala,Net Banking
1307,98,2025-12-26,Delivered,Pune,Maharashtra,Credit Card
1308,248,2025-10-14,Delivered,Nagpur,Maharashtra,Debit Card
1309,231,2025-04-16,Delivered,Ahmedabad,Gujarat,Debit Card
1310,252,2025-07-16,Delivered,,Maharashtra,Credit Card
1311,66,2025-12-27,Delivered,Delhi,Delhi,Debit Card
1312,562,2025-12-13,Cancelled,Chennai,Tamil Nadu,Cash on Delivery
1313,297,2025-12-12,Delivered,Nagpur,Maharashtra,Credit Card
1314,278,2025-07-15,Delivered,Kochi,Kerala,UPI
1315,49,2025-11-29,Delivered,Kochi,Kerala,Cash on Delivery
1316,272,2025-02-03,Cancelled,Kochi,Kerala,UPI
1317,412,2025-03-29,Delivered,Mumbai,Maharashtra,UPI
1318,73,2025-02-04,Delivered,Bengaluru,Karnataka,Debit Card
1319,100,2025-12-12,Delivered,Chennai,Tamil Nadu,Net Banking
1320,653,2025-03-13,Delivered,Kochi,Kerala,Debit Card
1321,105,2025-12-02,Delivered,Bengaluru,Karnataka,Credit Card
1322,561,2025-03-24,Delivered,Lucknow,Uttar Pradesh,Net Banking
1323,36,2025-12-13,Delivered,Lucknow,Uttar Pradesh,Cash on Delivery
1324,248,2025-11-15,Delivered,Nagpur,Maharashtra,Net Banking
1325,133,2025-04-07,Delivered,Mumbai,Maharashtra,Net Banking
1326,253,2025-08-08,Delivered,Ahmedabad,Gujarat,Credit Card
1327,659,2025-11-15,Cancelled,Bengaluru,Karnataka,Credit Card
1328,148,2025-07-25,Delivered,Jaipur,Rajasthan,Credit Card
1329,554,2025-11-09,Delivered,Pune,Maharashtra,Net Banking
1330,559,2025-06-17,Delivered,Bengaluru,Karnataka,Debit Card
1331,1,2025-07-28,Delivered,Kochi,Kerala,Net Banking
1332,367,2025-09-21,Delivered,Kochi,Kerala,Credit Card
1333,412,2025-06-03,Delivered,Mumbai,Maharashtra,Net Banking
1334,11,2025-12-27,Delivered,Chennai,Tamil Nadu,Debit Card
1335,542,2025-12-17,Delivered,Jaipur,Rajasthan,UPI
1336,477,2025-12-23,Delivered,Chennai,Tamil Nadu,Credit Card
1337,538,2025-11-09,Delivered,Jaipur,Rajasthan,UPI
1338,33,2025-12-18,Delivered,Kochi,Kerala,Cash on Delivery
1339,63,2025-07-25,Delivered,Ahmedabad,Gujarat,Net Banking
1340,23,2025-12-11,Delivered,Pune,Maharashtra,UPI
1341,382,2025-06-05,Returned,Jaipur,Rajasthan,UPI
1342,644,2025-02-14,Delivered,Lucknow,Uttar Pradesh,Credit Card
1343,235,2025-08-06,Delivered,Kolkata,West Bengal,Credit Card
1344,428,2025-06-22,Delivered,Kolkata,West Bengal,Cash on Delivery
1345,382,2025-12-21,Delivered,Jaipur,Rajasthan,UPI
1346,137,2025-05-05,Delivered,Delhi,Delhi,Credit Card
1347,446,2025-02-26,Delivered,Jaipur,Rajasthan,Debit Card
1348,597,2025-02-13,Delivered,Mumbai,Maharashtra,UPI
1349,610,2025-11-06,Delivered,Pune,Maharashtra,Credit Card
1350,586,2025-12-06,Delivered,Kochi,Kerala,Credit Card
1351,264,2025-11-09,Delivered,Kochi,Kerala,Cash on Delivery
1352,16,2025-11-10,Delivered,Bengaluru,Karnataka,UPI
1353,605,2025-04-16,Cancelled,Kochi,Kerala,Credit Card
1354,269,2025-12-05,Cancelled,Lucknow,Uttar Pradesh,Debit Card
1355,585,2025-11-23,Delivered,Jaipur,Rajasthan,UPI
1356,466,2025-12-15,Delivered,Kochi,Kerala,Net Banking
1357,585,2025-01-15,Delivered,Jaipur,Rajasthan,Cash on Delivery
1358,132,2025-11-07,Cancelled,Nagpur,Maharashtra,Net Banking
1359,127,2025-10-06,Cancelled,Lucknow,Uttar Pradesh,Net Banking
1360,264,2025-05-27,Delivered,Kochi,Kerala,Credit Card
1361,546,2025-12-08,Delivered,Bengaluru,Karnataka,Net Banking
1362,453,2025-11-19,Delivered,Bengaluru,Karnataka,UPI
1363,161,2025-11-15,Delivered,Kochi,Kerala,Net Banking
1364,33,2025-11-15,Delivered,Kochi,Kerala,UPI
1365,417,2025-12-12,Delivered,Nagpur,Maharashtra,Credit Card
1366,197,2025-12-18,Delivered,Kolkata,West Bengal,Credit Card
1367,681,2025-01-11,Delivered,Hyderabad,Telangana,Net Banking
1368,530,2025-11-10,Delivered,Kochi,Kerala,Cash on Delivery
1369,698,2025-07-02,Delivered,Lucknow,Uttar Pradesh,UPI
1370,66,2025-12-17,Returned,Delhi,Delhi,Credit Card
1371,114,2025-09-07,Delivered,Jaipur,Rajasthan,Credit Card
1372,173,2025-10-27,Delivered,Bengaluru,Karnataka,Credit Card
1373,462,2025-12-23,Delivered,Kochi,Kerala,UPI
1374,268,2025-07-10,Delivered,Jaipur,Rajasthan,Credit Card
1375,415,2025-11-21,Delivered,Pune,Maharashtra,Cash on Delivery
1376,625,2025-02-24,Delivered,Pune,Maharashtra,UPI
1377,35,2025-11-14,Cancelled,Nagpur,Maharashtra,UPI
1378,209,2025-10-24,Delivered,Pune,Maharashtra,UPI
1379,652,2025-04-07,Delivered,Chennai,Tamil Nadu,UPI
1380,161,2025-04-09,Delivered,Ahmedabad,Gujarat,UPI
1381,469,2025-12-28,Delivered,Chennai,Tamil Nadu,Debit Card
1382,242,2025-04-05,Cancelled,Ahmedabad,Gujarat,Debit Card
1383,15,2025-01-04,Delivered,Bengaluru,Karnataka,UPI
1384,135,2025-04-09,Delivered,Ahmedabad,Gujarat,UPI
1385,202,2025-06-16,Delivered,Kochi,Kerala,Credit Card
1386,291,2025-02-06,Delivered,Hyderabad,Telangana,Debit Card
1387,247,2025-07-15,Delivered,Nagpur,Maharashtra,Credit Card
1388,615,2025-05-24,Delivered,Ahmedabad,Gujarat,Credit Card
1389,447,2025-11-06,Delivered,Chennai,Tamil Nadu,UPI
1390,256,2025-05-28,Delivered,Delhi,Delhi,Cash on Delivery
1391,373,2025-10-23,Delivered,Nagpur,Maharashtra,Cash on Delivery
1392,431,2025-11-28,Returned,Jaipur,Rajasthan,Net Banking
1393,370,2025-12-17,Delivered,Kochi,Kerala,Cash on Delivery
1394,269,2025-04-21,Delivered,Lucknow,Uttar Pradesh,UPI
1395,557,2025-01-11,Delivered,Ahmedabad,Gujarat,Credit Card
1396,11,2025-07-29,Delivered,Chennai,Tamil Nadu,Credit Card
1397,430,2025-12-26,Delivered,Nagpur,Maharashtra,UPI
1398,511,2025-08-08,Delivered,Lucknow,Uttar Pradesh,UPI
1399,189,2025-04-24,Delivered,Ahmedabad,Gujarat,Credit Card
1400,411,2025-11-09,Delivered,Hyderabad,Telangana,Cash on Delivery
1401,518,2025-09-01,Delivered,Kolkata,West Bengal,UPI
1402,146,2025-07-26,Cancelled,Kolkata,West Bengal,Credit Card
1403,618,2025-08-08,Delivered,Pune,Maharashtra,Net Banking
1404,643,2025-12-17,Delivered,Jaipur,Rajasthan,Debit Card
1405,623,2025-05-03,Cancelled,Delhi,Delhi,UPI
1406,207,2025-01-30,Delivered,Kolkata,West Bengal,UPI
1407,61,2025-05-04,Delivered,Nagpur,Maharashtra,Debit Card
1408,39,2025-12-14,Delivered,Kochi,Kerala,Debit Card
1409,369,2025-12-18,Delivered,Mumbai,Maharashtra,Net Banking
1410,439,2025-08-18,Delivered,Jaipur,Rajasthan,Debit Card
1411,309,2025-10-26,Delivered,Delhi,Delhi,Debit Card
1412,385,2025-11-12,Delivered,Chennai,Tamil Nadu,UPI
1413,225,2025-11-04,Delivered,Kochi,Kerala,Net Banking
1414,525,2025-12-17,Delivered,Delhi,Delhi,Debit Card
1415,185,2025-02-12,Delivered,Ahmedabad,Gujarat,Net Banking
1416,494,2025-11-14,Delivered,Jaipur,Rajasthan,Cash on Delivery
1417,497,2025-07-12,Delivered,Ahmedabad,Gujarat,Cash on Delivery
1418,489,2025-10-28,Delivered,Bengaluru,Karnataka,UPI
1419,21,2025-11-17,Delivered,Bengaluru,Karnataka,Credit Card
1420,105,2025-02-22,Delivered,Bengaluru,Karnataka,UPI
1421,340,2025-11-05,Returned,Lucknow,Uttar Pradesh,Debit Card
1422,593,2025-01-25,Delivered,Kolkata,West Bengal,Debit Card
1423,204,2025-12-08,Delivered,Ahmedabad,Gujarat,Credit Card
1424,137,2025-11-17,Delivered,Delhi,Delhi,Net Banking
1425,158,2025-07-02,Delivered,Kolkata,West Bengal,Cash on Delivery
1426,264,2025-12-29,Delivered,Kochi,Kerala,Credit Card
1427,671,2025-06-30,Delivered,Mumbai,Maharashtra,Credit Card
1428,325,2025-11-12,Returned,Lucknow,Uttar Pradesh,UPI
1429,551,2025-11-25,Delivered,Hyderabad,Telangana,Net Banking
1430,287,2025-09-02,Delivered,,Uttar Pradesh,UPI
1431,638,2025-08-09,Delivered,Nagpur,Maharashtra,Cash on Delivery
1432,635,2025-11-16,Delivered,Mumbai,Maharashtra,UPI
1433,297,2025-02-15,Returned,Nagpur,Maharashtra,Net Banking
1434,327,2025-11-02,Delivered,Ahmedabad,Gujarat,Debit Card
1435,629,2025-10-19,Delivered,Ahmedabad,Gujarat,UPI
1436,123,2025-11-24,Delivered,Pune,Maharashtra,UPI
1437,30,2025-07-31,Delivered,Kolkata,West Bengal,Credit Card
1438,355,2025-01-01,Delivered,Bengaluru,Karnataka,Credit Card
1439,26,2025-06-25,Delivered,Nagpur,Maharashtra,Net Banking
1440,81,2025-11-21,Delivered,Bengaluru,Karnataka,Credit Card
1441,250,2025-12-04,Delivered,Delhi,Delhi,UPI
1442,64,2025-06-12,Delivered,Bengaluru,Karnataka,UPI
1443,89,2025-04-05,Delivered,Hyderabad,Telangana,UPI
1444,340,2025-11-24,Delivered,Lucknow,Uttar Pradesh,Cash on Delivery
1445,521,2025-11-21,Cancelled,Nagpur,Maharashtra,Credit Card
1446,144,2025-04-23,Delivered,Hyderabad,Telangana,Net Banking
1447,43,2025-06-26,Returned,Kochi,Kerala,Net Banking
1448,12,2025-12-11,Delivered,Pune,Maharashtra,Debit Card
1449,640,2025-11-17,Delivered,Mumbai,Maharashtra,Debit Card
1450,641,2025-02-15,Returned,Kolkata,West Bengal,Net Banking
1451,464,2025-01-12,Delivered,Kolkata,West Bengal,Cash on Delivery
1452,460,2025-11-20,Delivered,Hyderabad,Telangana,Net Banking
1453,696,2025-08-14,Delivered,Jaipur,Rajasthan,UPI
1454,697,2025-08-10,Delivered,Kolkata,West Bengal,Credit Card
1455,511,2025-07-04,Delivered,Lucknow,Uttar Pradesh,Net Banking
1456,576,2025-07-07,Returned,Kochi,Kerala,Net Banking
1457,590,2025-07-10,Delivered,Kolkata,West Bengal,Cash on Delivery
1458,300,2025-07-05,Delivered,Bengaluru,Karnataka,Cash on Delivery
1459,144,2025-11-07,Delivered,Hyderabad,Telangana,Net Banking
1460,586,2025-04-08,Delivered,Kochi,Kerala,UPI
1461,164,2025-12-04,Delivered,Kochi,Kerala,Credit Card
1462,40,2025-12-06,Delivered,Bengaluru,Karnataka,Credit Card
1463,678,2025-04-29,Delivered,Pune,Maharashtra,UPI
1464,79,2025-06-08,Delivered,Mumbai,Maharashtra,Credit Card
1465,698,2025-04-11,Returned,Lucknow,Uttar Pradesh,Credit Card
1466,67,2025-03-20,Delivered,Kochi,Kerala,Debit Card
1467,355,2025-12-17,Delivered,Bengaluru,Karnataka,Cash on Delivery
1468,64,2025-11-25,Delivered,Bengaluru,Karnataka,Cash on Delivery
1469,189,2025-07-21,Delivered,Pune,Maharashtra,Credit Card
1470,438,2025-12-18,Delivered,Mumbai,Maharashtra,Cash on Delivery
1471,443,2025-09-20,Delivered,Chennai,Tamil Nadu,Debit Card
1472,348,2025-03-26,Delivered,Kolkata,West Bengal,Credit Card
1473,302,2025-11-07,Delivered,Hyderabad,Telangana,Credit Card
1474,20,2025-09-05,Delivered,Bengaluru,Karnataka,UPI
1475,129,2025-11-22,Delivered,Mumbai,Maharashtra,Cash on Delivery
1476,195,2025-09-07,Delivered,Jaipur,Rajasthan,UPI
1477,229,2025-10-21,Delivered,Mumbai,Maharashtra,UPI
1478,547,2025-12-21,Delivered,Bengaluru,Karnataka,UPI
1479,28,2025-07-08,Delivered,Jaipur,Rajasthan,UPI
1480,397,2025-12-15,Delivered,Bengaluru,Karnataka,UPI
1481,297,2025-04-07,Delivered,Nagpur,Maharashtra,Net Banking
1482,266,2025-01-14,Delivered,Delhi,Delhi,Cash on Delivery
1483,617,2025-11-20,Returned,Nagpur,Maharashtra,UPI
1484,564,2025-10-28,Delivered,Ahmedabad,Gujarat,UPI
1485,63,2025-09-13,Delivered,Ahmedabad,Gujarat,Debit Card
1486,105,2025-11-06,Delivered,Kolkata,West Bengal,Debit Card
1487,249,2025-07-04,Delivered,Chennai,Tamil Nadu,UPI
1488,158,2025-08-22,Delivered,Lucknow,Uttar Pradesh,Debit Card
1489,24,2025-11-02,Delivered,Chennai,Tamil Nadu,Cash on Delivery
1490,481,2025-08-16,Delivered,Kolkata,West Bengal,Credit Card
1491,556,2025-01-17,Cancelled,Mumbai,Maharashtra,Credit Card
1492,560,2025-07-25,Delivered,Mumbai,Maharashtra,Net Banking
1493,234,2025-12-29,Delivered,Ahmedabad,Gujarat,Cash on Delivery
1494,552,2025-12-04,Delivered,Jaipur,Rajasthan,Debit Card
1495,631,2025-11-29,Delivered,Mumbai,Maharashtra,Net Banking
1496,63,2025-11-16,Delivered,Ahmedabad,Gujarat,Debit Card
1497,78,2025-11-20,Delivered,Jaipur,Rajasthan,Cash on Delivery
1498,197,2025-02-10,Delivered,Kolkata,West Bengal,UPI
1499,357,2025-12-31,Cancelled,Nagpur,Maharashtra,UPI
1500,235,2025-12-05,Delivered,Pune,Maharashtra,Credit Card
1501,347,2025-05-13,Delivered,Pune,Maharashtra,UPI
1502,150,2025-02-18,Delivered,Pune,Maharashtra,Cash on Delivery
1503,269,2025-11-05,Delivered,Lucknow,Uttar Pradesh,Credit Card
1504,423,2025-10-17,Delivered,Kochi,Kerala,Credit Card
1505,79,2025-02-22,Returned,Mumbai,Maharashtra,Credit Card
1506,303,2025-02-26,Delivered,Chennai,Tamil Nadu,Credit Card
1507,237,2025-12-21,Delivered,Chennai,Tamil Nadu,Net Banking
1508,360,2025-08-25,Delivered,Nagpur,Maharashtra,Net Banking
1509,344,2025-12-13,Delivered,Bengaluru,Karnataka,Credit Card
1510,116,2025-11-17,Delivered,Hyderabad,Telangana,Cash on Delivery
1511,68,2025-03-07,Delivered,Hyderabad,Telangana,Credit Card
1512,655,2025-12-09,Delivered,Ahmedabad,Gujarat,UPI
1513,69,2025-06-18,Cancelled,Jaipur,Rajasthan,Cash on Delivery
1514,462,2025-09-28,Delivered,Chennai,Tamil Nadu,Credit Card
1515,97,2025-03-27,Delivered,Bengaluru,Karnataka,Credit Card
1516,149,2025-11-22,Returned,Nagpur,Maharashtra,Debit Card
1517,52,2025-12-10,Delivered,Pune,Maharashtra,Net Banking
1518,174,2025-12-07,Delivered,Mumbai,Maharashtra,Credit Card
1519,204,2025-06-27,Delivered,Ahmedabad,Gujarat,Credit Card
1520,349,2025-04-02,Delivered,Mumbai,Maharashtra,Debit Card
1521,242,2025-11-02,Delivered,Ahmedabad,Gujarat,Debit Card
1522,249,2025-05-20,Cancelled,Chennai,Tamil Nadu,Debit Card
1523,581,2025-11-16,Delivered,Bengaluru,Karnataka,Credit Card
1524,591,2025-07-20,Delivered,,Gujarat,Credit Card
1525,295,2025-12-10,Delivered,Pune,Maharashtra,Credit Card
1526,239,2025-11-30,Cancelled,Jaipur,Rajasthan,Net Banking
1527,196,2025-09-14,Delivered,Delhi,Delhi,Net Banking
1528,691,2025-06-30,Returned,Nagpur,Maharashtra,UPI
1529,175,2025-12-01,Delivered,Nagpur,Maharashtra,Cash on Delivery
1530,91,2025-08-16,Delivered,Jaipur,Rajasthan,Debit Card
1531,534,2025-08-02,Delivered,Nagpur,Maharashtra,Net Banking
1532,328,2025-12-13,Delivered,Kolkata,West Bengal,Credit Card
1533,40,2025-05-03,Delivered,Bengaluru,Karnataka,UPI
1534,449,2025-12-13,Cancelled,Lucknow,Uttar Pradesh,Debit Card
1535,466,2025-05-02,Delivered,Kochi,Kerala,UPI
1536,52,2025-01-10,Delivered,Pune,Maharashtra,Net Banking
1537,296,2025-07-13,Delivered,Kochi,Kerala,Net Banking
1538,513,2025-02-22,Delivered,Kochi,Kerala,Cash on Delivery
1539,92,2025-11-19,Returned,Jaipur,Rajasthan,Net Banking
1540,392,2025-11-09,Delivered,Ahmedabad,Gujarat,UPI
1541,64,2025-01-08,Delivered,Bengaluru,Karnataka,Cash on Delivery
1542,458,2025-09-30,Delivered,Chennai,Tamil Nadu,Cash on Delivery
1543,59,2025-07-16,Delivered,Jaipur,Rajasthan,Cash on Delivery
1544,684,2025-12-03,Delivered,Mumbai,Maharashtra,Net Banking
1545,351,2025-11-05,Delivered,Kochi,Kerala,Cash on Delivery
1546,277,2025-02-13,Delivered,Kochi,Kerala,Net Banking
1547,559,2025-05-21,Delivered,Bengaluru,Karnataka,Net Banking
1548,311,2025-05-18,Returned,Bengaluru,Karnataka,Debit Card
1549,404,2025-02-15,Delivered,Bengaluru,Karnataka,Credit Card
1550,171,2025-11-02,Delivered,Lucknow,Uttar Pradesh,Credit Card
1551,26,2025-09-18,Cancelled,Nagpur,Maharashtra,Net Banking
1552,64,2025-08-28,Delivered,Bengaluru,Karnataka,Credit Card
1553,209,2025-04-12,Delivered,Pune,Maharashtra,UPI
1554,564,2025-01-27,Delivered,Chennai,Tamil Nadu,Debit Card
1555,100,2025-06-21,Delivered,Chennai,Tamil Nadu,Debit Card
1556,37,2025-11-15,Delivered,Mumbai,Maharashtra,UPI
1557,382,2025-07-26,Delivered,Delhi,Delhi,Net Banking
1558,321,2025-10-14,Delivered,Kochi,Kerala,Credit Card
1559,175,2025-09-04,Delivered,Kolkata,West Bengal,Cash on Delivery
1560,415,2025-07-09,Delivered,,Maharashtra,Cash on Delivery
1561,686,2025-02-20,Delivered,Chennai,Tamil Nadu,Credit Card
1562,67,2025-11-21,Delivered,Kochi,Kerala,Debit Card
1563,235,2025-10-21,Delivered,Kolkata,West Bengal,UPI
1564,575,2025-08-03,Delivered,Bengaluru,Karnataka,Cash on Delivery
1565,582,2025-05-28,Delivered,Ahmedabad,Gujarat,Credit Card
1566,279,2025-08-11,Delivered,Delhi,Delhi,UPI
1567,531,2025-03-18,Cancelled,Lucknow,Uttar Pradesh,Net Banking
1568,594,2025-05-23,Delivered,Mumbai,Maharashtra,Net Banking
1569,1,2025-12-21,Delivered,Delhi,Delhi,Cash on Delivery
1570,638,2025-06-20,Delivered,Nagpur,Maharashtra,UPI
1571,5,2025-01-09,Returned,Hyderabad,Telangana,Credit Card
1572,556,2025-12-10,Delivered,Mumbai,Maharashtra,Cash on Delivery
1573,513,2025-11-26,Delivered,Ahmedabad,Gujarat,Net Banking
1574,258,2025-02-23,Delivered,Chennai,Tamil Nadu,Credit Card
1575,427,2025-03-27,Delivered,Jaipur,Rajasthan,Credit Card
1576,173,2025-04-28,Delivered,Bengaluru,Karnataka,Credit Card
1577,12,2025-08-12,Delivered,Pune,Maharashtra,Credit Card
1578,303,2025-12-17,Delivered,Ahmedabad,Gujarat,UPI
1579,2,2025-12-30,Cancelled,Chennai,Tamil Nadu,Net Banking
1580,107,2025-11-08,Cancelled,Lucknow,Uttar Pradesh,Net Banking
1581,184,2025-01-05,Delivered,Ahmedabad,Gujarat,Debit Card
1582,595,2025-05-16,Delivered,Bengaluru,Karnataka,Debit Card
1583,434,2025-11-22,Delivered,Kolkata,West Bengal,Credit Card
1584,579,2025-11-09,Cancelled,Kochi,Kerala,Cash on Delivery
